Hora Final,2023.05.26,2023.05.29,2023.05.30,2023.05.31,2023.06.01,2023.06.02
07:30:00,0.0,0.0,0.0,0.0,0.0,0.0
07:32:00,42.0,20.0,68.0,37.0,7.0,3.0
07:34:00,2.0,1.0,432.0,5.0,1.0,3.0
07:36:00,1.0,1.0,19.0,3.0,2.0,22.0
07:38:00,2.0,3.0,1.0,2.0,1.0,4.0
07:40:00,3.0,8.0,10.0,1.0,1.0,2.0
07:42:00,1.0,39.0,1.0,18.0,1.0,3.0
07:44:00,67.0,1.0,1.0,1.0,1.0,6.0
07:46:00,10.0,26.0,25.0,1.0,1.0,3.0
07:48:00,1.0,5.0,12.0,70.0,3.0,27.0
07:50:00,1.0,169.0,6.0,1.0,3.0,10.0
07:52:00,10.0,3.0,1.0,3.0,12.0,1.0
07:54:00,2.0,1.0,1.0,1.0,3.0,1.0
07:56:00,2.0,2.0,6.0,3.0,1.0,4.0
07:58:00,11.0,2.0,363.0,2.0,13.0,1.0
08:00:00,303.0,9.0,17.0,12.0,25.0,3.0
08:02:00,2.0,,60.0,2.0,4.0,3.0
08:04:00,1.0,,21.0,5.0,1.0,2.0
08:06:00,1.0,,6.0,1.0,1.0,1.0
08:08:00,2.0,,8.0,1.0,4.0,1.0
08:10:00,0.0,,25.0,1.0,4.0,11.0
08:12:00,0.0,,3.0,1.0,11.0,2.0
08:14:00,0.0,,2.0,60.0,1.0,37.0
08:16:00,0.0,,1.0,2.0,1.0,200.0
08:18:00,0.0,,20.0,9.0,1.0,2.0
08:20:00,0.0,,1.0,9.0,3.0,19.0
08:22:00,0.0,,20.0,24.0,1.0,
08:24:00,0.0,,30.0,2000.0,17.0,
08:26:00,0.0,,5.0,6.0,1.0,
08:28:00,0.0,,1.0,1.0,14.0,
08:30:00,0.0,,2.0,,3.0,
08:32:00,0.0,,100.0,,1.0,
08:34:00,0.0,,2.0,,,
08:36:00,0.0,,10.0,,,
08:38:00,0.0,,,,,
08:40:00,0.0,,,,,
08:42:00,0.0,,,,,
08:44:00,0.0,,,,,
08:46:00,0.0,,,,,
08:48:00,0.0,,,,,
08:50:00,0.0,,,,,
08:52:00,0.0,,,,,
08:54:00,0.0,,,,,
08:56:00,0.0,,,,,
08:58:00,0.0,,,,,
09:00:00,0.0,,,,,
09:02:00,0.0,,,,,
09:04:00,0.0,,,,,
09:06:00,0.0,,,,,
09:08:00,0.0,,,,,
09:10:00,0.0,,,,,
09:12:00,0.0,,,,,
09:14:00,0.0,,,,,
09:16:00,0.0,,,,,
